fid,latitude,longitude,TOTAL_SCORE,cluster
4580,42.2772307,-71.06123204,57,142
4581,42.2769921,-71.06072315,51,142
4582,42.27875206,-71.06605474,51,159
4583,42.27884291,-71.06544492,51,159
4584,42.27863878,-71.06528953,51,159
4585,42.27846318,-71.06524037,61,159
4586,42.27835716,-71.06510645,51,159
4587,42.27845411,-71.06467776,52,159
4588,42.27870648,-71.06479177,56,159
4589,42.27888348,-71.06500565,56,159
4590,42.27895392,-71.06486018,51,159
4591,42.27905657,-71.06431098,51,159
4592,42.27880988,-71.06433342,55,159
4593,42.27993094,-71.06433366,51,159
4594,42.28130916,-71.06048173,61,142
4595,42.28132719,-71.06028432,51,142
4596,42.28116353,-71.05908473,51,142
4597,42.28112377,-71.05936855,57,142
4598,42.28108961,-71.05960425,56,142
4599,42.28092889,-71.05910091,61,142
4600,42.28071188,-71.05927893,56,142
4601,42.28062897,-71.0597882,67,142
4602,42.2803369,-71.05976272,66,142
4603,42.28040477,-71.05950835,53,142
4604,42.28049858,-71.05900078,51,142
4605,42.28012401,-71.05972415,51,142
4606,42.28084798,-71.06017729,61,142
4607,42.28098576,-71.06020965,51,142
4608,42.28031707,-71.05822111,57,131
4609,42.28076856,-71.05845096,51,131
4610,42.28182431,-71.05851241,69,131
4611,42.28194941,-71.05819831,51,131
4612,42.2815115,-71.05803426,61,131
4613,42.28099075,-71.0579623,56,131
